customer_id,outstanding_amount,current_utilization,min_due,payment_day,days_to_payment,existing_emi_count,past_emi_conversions,emi_eligible,max_emi_tenure
C47754,0,0.0,0,10,17,1,3,false,3
C47755,14,0.0,0,15,22,0,0,false,3
C47756,126445,23.6,6322,1,8,0,0,true,12
C47757,70942,8.5,3547,5,12,0,1,true,9
C47758,4243,1.6,212,1,8,2,0,false,3
C47759,0,0.0,0,1,8,0,1,false,3
C47760,149918,44.1,7495,10,17,3,0,true,12
C47761,0,0.0,0,20,27,0,0,false,3
C47762,0,0.0,0,1,8,0,0,false,3
C47763,52250,95.0,2612,1,8,0,0,true,12
C47764,28376,17.7,1418,10,17,1,0,true,9
C47765,10769,10.8,538,20,27,2,1,true,3
C47766,8798,1.9,439,1,8,0,0,false,3
C47767,143884,28.8,7194,10,17,0,0,true,12
C47768,20015,30.8,1000,10,17,1,3,true,6
C47769,13492,24.5,674,20,27,0,3,true,3
C47770,170,0.2,8,20,27,1,1,false,3
C47771,0,0.0,0,10,17,1,0,false,3
C47772,57142,87.9,2857,1,8,0,1,true,12
C47773,24931,35.6,1246,5,12,2,1,false,3
C47774,201691,84.0,10084,20,27,0,1,true,12
C47775,0,0.0,0,10,17,0,0,false,3
C47776,1154,1.6,57,1,8,0,2,false,3
C47777,21653,9.6,1082,1,8,0,0,true,3
C47778,85399,89.9,4269,1,8,0,3,true,12
C47779,0,0.0,0,1,8,0,0,false,3
C47780,9549,23.9,477,1,8,0,0,false,3
C47781,22521,3.9,1126,10,17,0,0,true,6
C47782,14636,15.4,731,10,17,2,2,true,3
C47783,0,0.0,0,15,22,0,0,false,3
C47784,0,0.0,0,1,8,3,0,false,3
C47785,0,0.0,0,5,12,0,3,false,3
C47786,0,0.0,0,15,22,2,0,false,3
C47787,66500,95.0,3325,5,12,0,0,true,9
C47788,0,0.0,0,1,8,0,3,false,3
C47789,0,0.0,0,10,17,0,0,false,3
C47790,140092,24.8,7004,1,8,0,3,true,12
C47791,0,0.0,0,10,17,0,1,false,3
C47792,0,0.0,0,1,8,0,0,false,3
C47793,88842,93.5,4442,1,8,2,0,true,9
C47794,57012,81.4,2850,1,8,0,1,true,12
C47795,45014,50.0,2250,15,22,0,1,true,9
C47796,0,0.0,0,15,22,3,1,false,3
C47797,3863,6.4,193,10,17,1,0,false,3
C47798,19832,6.8,991,15,22,0,3,true,3
C47799,89970,19.8,4498,1,8,0,0,true,12
C47800,0,0.0,0,10,17,1,1,false,3
C47801,68995,38.3,3449,20,27,0,0,true,12
C47802,120467,51.3,6023,1,8,0,0,true,12
C47803,18608,3.4,930,20,27,2,0,true,3
C47804,0,0.0,0,10,17,0,0,false,3
C47805,0,0.0,0,10,17,0,0,false,3
C47806,3966,0.6,198,10,17,0,0,false,3
C47807,0,0.0,0,5,12,0,1,false,3
C47808,8777,9.2,438,5,12,0,0,false,3
C47809,0,0.0,0,20,27,0,0,false,3
C47810,0,0.0,0,10,17,0,1,false,3
C47811,0,0.0,0,1,8,2,0,false,3
C47812,57218,7.9,2860,15,22,1,2,true,12
C47813,100054,12.4,5002,10,17,2,1,true,12
C47814,14911,9.3,745,1,8,0,2,true,3
C47815,0,0.0,0,1,8,0,0,false,3
C47816,22233,2.7,1111,20,27,2,1,true,3
C47817,0,0.0,0,20,27,0,0,false,3
C47818,3646,1.9,182,1,8,1,0,false,3
C47819,3060,4.4,153,10,17,0,1,false,3
C47820,0,0.0,0,5,12,0,0,false,3
C47821,13,0.0,0,10,17,1,1,false,3
C47822,4794,1.5,239,20,27,0,3,false,3
C47823,2412,1.8,120,5,12,0,1,false,3
C47824,0,0.0,0,5,12,1,0,false,3
C47825,0,0.0,0,5,12,0,0,false,3
C47826,0,0.0,0,1,8,1,3,false,3
C47827,5592,2.0,279,15,22,0,0,false,3
C47828,0,0.0,0,1,8,2,2,false,3
C47829,0,0.0,0,15,22,1,0,false,3
C47830,0,0.0,0,1,8,0,0,false,3
C47831,11641,29.1,582,1,8,0,0,true,3
C47832,0,0.0,0,5,12,0,1,false,3
C47833,27052,77.3,1352,1,8,0,1,true,9
C47834,21673,8.0,1083,10,17,1,1,true,3
C47835,33128,39.0,1656,15,22,0,0,true,6
C47836,4689,2.5,234,1,8,0,1,false,3
C47837,18874,3.1,943,15,22,0,0,true,3
C47838,0,0.0,0,20,27,0,0,false,3
C47839,66087,66.1,3304,5,12,0,3,true,12
C47840,0,0.0,0,1,8,1,2,false,3
C47841,3987,5.0,199,10,17,0,0,false,3
C47842,0,0.0,0,15,22,0,1,false,3
C47843,12008,1.7,600,1,8,0,0,true,3
C47844,0,0.0,0,1,8,0,3,false,3
C47845,0,0.0,0,20,27,2,3,false,3
C47846,69147,81.3,3457,5,12,0,0,true,9
C47847,1188,1.1,59,5,12,0,0,false,3
C47848,0,0.0,0,15,22,0,3,false,3
C47849,0,0.0,0,1,8,2,0,false,3
C47850,11862,11.3,593,10,17,3,2,false,3
C47851,3131,1.1,156,20,27,1,0,false,3
C47852,1333,0.4,66,20,27,0,0,false,3
C47853,13512,10.8,675,15,22,1,0,true,6
C47854,28542,8.0,1427,5,12,1,3,true,6
C47855,33688,56.1,1684,15,22,0,0,true,6
C47856,52250,95.0,2612,15,22,1,2,true,12
C47857,4163,3.8,208,15,22,3,0,false,3
C47858,135535,46.7,6776,5,12,0,1,true,12
C47859,0,0.0,0,15,22,0,1,false,3
C47860,0,0.0,0,10,17,0,2,false,3
C47861,0,0.0,0,10,17,0,3,false,3
C47862,56570,75.4,2828,20,27,0,2,true,12
C47863,0,0.0,0,15,22,1,0,false,3
C47864,0,0.0,0,5,12,3,0,false,3
C47865,5563,8.6,278,1,8,0,0,false,3
C47866,76315,9.5,3815,5,12,1,1,true,9
C47867,0,0.0,0,1,8,0,3,false,3
C47868,0,0.0,0,5,12,0,0,false,3
C47869,0,0.0,0,10,17,0,0,false,3
C47870,0,0.0,0,5,12,2,0,false,3
C47871,0,0.0,0,20,27,0,1,false,3
C47872,0,0.0,0,15,22,3,3,false,3
C47873,1809,1.0,90,1,8,0,1,false,3
C47874,64254,7.1,3212,1,8,0,2,true,12
C47875,2269,0.9,113,15,22,2,0,false,3
C47876,75516,94.4,3775,1,8,0,0,true,9
C47877,0,0.0,0,1,8,1,0,false,3
C47878,0,0.0,0,15,22,0,0,false,3
C47879,0,0.0,0,10,17,0,2,false,3
C47880,0,0.0,0,15,22,0,1,false,3
C47881,0,0.0,0,5,12,2,1,false,3
C47882,61750,95.0,3087,15,22,0,0,true,9
C47883,17113,68.5,855,20,27,0,0,true,6
C47884,0,0.0,0,1,8,1,0,false,3
C47885,1082,0.1,54,10,17,0,0,false,3
C47886,0,0.0,0,1,8,1,1,false,3
C47887,3032,7.6,151,1,8,0,0,false,3
C47888,20621,21.7,1031,15,22,0,2,true,3
C47889,21837,54.6,1091,1,8,0,2,true,6
C47890,57000,95.0,2850,15,22,1,1,true,9
C47891,23295,14.6,1164,15,22,0,1,true,6
C47892,0,0.0,0,1,8,0,2,false,3
C47893,27592,92.0,1379,15,22,0,0,true,12
C47894,0,0.0,0,1,8,1,0,false,3
C47895,1849,0.7,92,5,12,0,2,false,3
C47896,4626,10.3,231,1,8,1,0,false,3
C47897,76875,90.4,3843,5,12,2,3,true,12
C47898,0,0.0,0,10,17,0,3,false,3
C47899,16907,3.7,845,10,17,0,0,true,3
C47900,0,0.0,0,1,8,0,3,false,3
C47901,0,0.0,0,1,8,0,1,false,3
C47902,0,0.0,0,20,27,1,0,false,3
C47903,0,0.0,0,15,22,0,0,false,3
C47904,40214,30.9,2010,10,17,3,2,true,12
C47905,0,0.0,0,15,22,3,3,false,3
C47906,0,0.0,0,1,8,2,0,false,3
C47907,2659,0.6,132,1,8,0,1,false,3
C47908,0,0.0,0,1,8,0,2,false,3
C47909,0,0.0,0,5,12,0,1,false,3
C47910,43,0.0,2,15,22,0,0,false,3
C47911,21641,28.9,1082,20,27,0,0,true,3
C47912,70073,28.6,3503,1,8,0,0,true,12
C47913,1754,1.8,87,20,27,0,0,false,3
C47914,9399,10.4,469,1,8,2,3,false,3
C47915,0,0.0,0,10,17,0,0,false,3
C47916,0,0.0,0,20,27,1,0,false,3
C47917,95867,91.3,4793,5,12,0,0,true,12
C47918,12,0.0,0,15,22,1,0,false,3
C47919,0,0.0,0,10,17,2,2,false,3
C47920,0,0.0,0,10,17,0,0,false,3
C47921,0,0.0,0,10,17,1,0,false,3
C47922,4799,2.6,239,5,12,0,3,false,3
C47923,0,0.0,0,1,8,0,1,false,3
C47924,0,0.0,0,1,8,1,0,false,3
C47925,0,0.0,0,5,12,1,2,false,3
C47926,0,0.0,0,10,17,1,1,false,3
C47927,0,0.0,0,1,8,2,1,false,3
C47928,0,0.0,0,10,17,2,0,false,3
C47929,0,0.0,0,20,27,2,0,false,3
C47930,0,0.0,0,5,12,2,1,false,3
C47931,0,0.0,0,20,27,0,1,false,3
C47932,0,0.0,0,15,22,0,3,false,3
C47933,146816,65.3,7340,1,8,0,1,true,12
C47934,1158,0.4,57,1,8,2,1,false,3
C47935,0,0.0,0,5,12,1,2,false,3
C47936,0,0.0,0,5,12,1,1,false,3
C47937,91399,91.4,4569,5,12,3,0,true,9
C47938,0,0.0,0,1,8,0,0,false,3
C47939,0,0.0,0,5,12,0,0,false,3
C47940,0,0.0,0,10,17,2,1,false,3
C47941,9813,5.5,490,1,8,0,0,false,3
C47942,3536,14.1,176,10,17,0,0,false,3
C47943,1819,0.2,90,10,17,0,2,false,3
C47944,128250,95.0,6412,1,8,0,3,false,12
C47945,13109,3.8,655,5,12,1,2,true,9
C47946,495,0.7,24,10,17,0,1,false,3
C47947,0,0.0,0,15,22,0,0,false,3
C47948,15578,38.9,778,1,8,0,0,true,9
C47949,0,0.0,0,1,8,0,3,false,3
C47950,0,0.0,0,10,17,0,0,false,3
C47951,0,0.0,0,15,22,0,0,false,3
C47952,7742,2.9,387,1,8,1,0,false,3
C47953,114,0.1,5,1,8,0,1,false,3
C47954,0,0.0,0,5,12,1,0,false,3
C47955,0,0.0,0,1,8,0,0,false,3
C47956,0,0.0,0,10,17,2,0,false,3
C47957,30850,41.1,1542,1,8,1,0,true,12
C47958,0,0.0,0,1,8,1,3,false,3
C47959,31310,29.8,1565,5,12,0,1,true,12
C47960,0,0.0,0,20,27,0,2,false,3
C47961,7460,1.5,373,5,12,0,2,false,3
C47962,0,0.0,0,1,8,1,1,false,3
C47963,0,0.0,0,20,27,1,2,false,3
C47964,37628,83.6,1881,1,8,0,3,true,6
C47965,4594,11.5,229,5,12,1,1,false,3
C47966,14801,3.6,740,1,8,1,1,true,6
C47967,0,0.0,0,15,22,1,1,false,3
C47968,0,0.0,0,20,27,0,2,false,3
C47969,20211,31.1,1010,10,17,1,0,true,3
C47970,0,0.0,0,20,27,0,0,false,3
C47971,23515,11.2,1175,15,22,0,0,true,6
C47972,27743,9.4,1387,5,12,0,1,true,6
C47973,0,0.0,0,5,12,1,2,false,3
C47974,0,0.0,0,15,22,0,0,false,3
C47975,1749,0.8,87,10,17,1,0,false,3
C47976,0,0.0,0,15,22,1,0,false,3
C47977,0,0.0,0,15,22,2,3,false,3
C47978,0,0.0,0,5,12,1,2,false,3
C47979,0,0.0,0,1,8,1,0,false,3
C47980,2689,2.2,134,10,17,0,3,false,3
C47981,6361,5.1,318,15,22,0,0,false,3
C47982,71250,95.0,3562,5,12,1,0,true,12
C47983,75915,94.9,3795,1,8,0,1,true,9
C47984,65438,18.7,3271,5,12,0,0,true,9
C47985,2495,3.6,124,10,17,1,0,false,3
C47986,175767,92.5,8788,1,8,2,3,true,12
C47987,43865,14.9,2193,10,17,3,0,true,9
C47988,4102,1.2,205,5,12,0,1,false,3
C47989,0,0.0,0,1,8,2,0,false,3
C47990,41622,92.5,2081,10,17,0,3,true,6
C47991,25893,39.8,1294,10,17,0,1,true,6
C47992,3152,3.5,157,1,8,0,2,false,3
C47993,0,0.0,0,1,8,0,2,false,3
C47994,15436,51.5,771,20,27,1,1,true,3
C47995,0,0.0,0,5,12,0,0,false,3
C47996,0,0.0,0,10,17,1,0,false,3
C47997,0,0.0,0,5,12,1,1,false,3
C47998,4747,2.4,237,5,12,0,3,false,3
C47999,51921,20.0,2596,10,17,3,0,true,12
C48000,0,0.0,0,15,22,0,0,false,3
C48001,26835,76.7,1341,1,8,2,1,true,6
C48002,20818,20.8,1040,10,17,0,0,true,3
C48003,379207,87.2,18960,20,27,0,1,true,12
C48004,2005,2.1,100,5,12,2,0,false,3
C48005,0,0.0,0,1,8,0,1,false,3
C48006,0,0.0,0,1,8,0,0,false,3
C48007,0,0.0,0,5,12,2,0,false,3
C48008,0,0.0,0,5,12,0,2,false,3
C48009,0,0.0,0,1,8,1,0,false,3
C48010,0,0.0,0,5,12,2,0,false,3
C48011,1274,0.5,63,15,22,0,0,false,3
C48012,4982,1.7,249,1,8,0,0,false,3
C48013,2575,0.4,128,1,8,0,3,false,3
C48014,0,0.0,0,10,17,0,1,false,3
C48015,0,0.0,0,1,8,0,0,false,3
C48016,71000,49.0,3550,15,22,1,0,true,12
C48017,1843,1.9,92,15,22,0,0,false,3
C48018,0,0.0,0,5,12,0,3,false,3
C48019,77159,81.2,3857,1,8,0,1,true,12
C48020,0,0.0,0,15,22,2,3,false,3
C48021,78844,8.6,3942,15,22,1,1,true,12
C48022,2778,3.1,138,5,12,0,2,false,3
C48023,10496,3.2,524,10,17,0,0,true,3
C48024,0,0.0,0,20,27,1,0,false,3
C48025,0,0.0,0,5,12,2,0,false,3
C48026,4302,2.6,215,15,22,0,2,false,3
C48027,0,0.0,0,1,8,0,1,false,3
C48028,0,0.0,0,20,27,0,0,false,3
C48029,1263,2.3,63,10,17,0,0,false,3
C48030,0,0.0,0,20,27,2,0,false,3
C48031,0,0.0,0,1,8,0,0,false,3
C48032,1281,1.7,64,1,8,0,2,false,3
C48033,0,0.0,0,5,12,1,2,false,3
C48034,37569,4.8,1878,1,8,0,2,true,6
C48035,3776,1.9,188,15,22,0,1,false,3
C48036,1219,2.4,60,15,22,3,0,false,3
C48037,11555,3.0,577,15,22,0,0,true,3
C48038,61750,95.0,3087,1,8,1,0,true,12
C48039,0,0.0,0,20,27,0,1,false,3
C48040,0,0.0,0,5,12,1,0,false,3
C48041,0,0.0,0,15,22,0,3,false,3
C48042,0,0.0,0,1,8,0,2,false,3
C48043,33250,95.0,1662,1,8,3,1,true,6
C48044,0,0.0,0,10,17,0,1,false,3
C48045,66294,7.0,3314,1,8,0,2,true,9
C48046,9479,11.2,473,1,8,0,0,false,3
C48047,154553,83.5,7727,1,8,0,1,true,12
C48048,61750,95.0,3087,15,22,1,3,true,12
C48049,0,0.0,0,1,8,0,0,false,3
C48050,2444,2.0,122,1,8,0,0,false,3
C48051,0,0.0,0,1,8,3,0,false,3
C48052,29090,27.7,1454,5,12,0,0,true,9
C48053,0,0.0,0,5,12,2,1,false,3
C48054,0,0.0,0,1,8,1,0,false,3
C48055,19160,8.0,958,5,12,1,0,true,3
C48056,13926,15.5,696,1,8,0,1,true,3
C48057,16098,23.0,804,20,27,1,3,true,3
C48058,27755,61.7,1387,20,27,2,0,true,6
C48059,85500,95.0,4275,10,17,0,2,true,12
C48060,0,0.0,0,10,17,0,2,false,3
C48061,5542,13.9,277,15,22,1,2,false,3
C48062,0,0.0,0,20,27,0,1,false,3
C48063,0,0.0,0,20,27,0,1,false,3
C48064,0,0.0,0,15,22,0,1,false,3
C48065,11123,13.9,556,10,17,3,0,true,9
C48066,0,0.0,0,10,17,0,0,false,3
C48067,171705,83.8,8585,20,27,0,1,true,12
C48068,0,0.0,0,1,8,1,3,false,3
C48069,42750,95.0,2137,15,22,2,2,true,9
C48070,0,0.0,0,15,22,0,3,false,3
C48071,4718,0.6,235,15,22,0,1,false,3
C48072,232925,80.3,11646,15,22,0,0,true,12
C48073,11647,3.6,582,20,27,0,0,true,3
C48074,22173,49.3,1108,1,8,1,3,true,6
C48075,78541,78.5,3927,15,22,1,2,true,12
C48076,2742,9.1,137,20,27,0,3,false,3
C48077,0,0.0,0,10,17,0,0,false,3
C48078,1841,3.3,92,15,22,1,1,false,3
C48079,386,0.5,19,1,8,0,0,false,3
C48080,42750,95.0,2137,5,12,0,0,true,9
C48081,313771,38.0,15688,1,8,1,2,true,12
C48082,95000,95.0,4750,5,12,0,0,true,12
C48083,0,0.0,0,15,22,1,3,false,3
C48084,0,0.0,0,5,12,2,0,false,3
C48085,80758,67.3,4037,10,17,0,1,true,12
C48086,4777,1.9,238,1,8,1,0,false,3
C48087,0,0.0,0,10,17,1,0,false,3
C48088,0,0.0,0,1,8,0,1,false,3
C48089,0,0.0,0,15,22,2,0,false,3
C48090,3162,1.2,158,20,27,0,0,false,3
C48091,0,0.0,0,5,12,0,0,false,3
C48092,249,0.6,12,15,22,1,2,false,3
C48093,0,0.0,0,10,17,1,0,false,3
C48094,0,0.0,0,10,17,0,2,false,3
C48095,0,0.0,0,1,8,0,0,false,3
C48096,0,0.0,0,5,12,2,3,false,3
C48097,0,0.0,0,5,12,0,0,false,3
C48098,0,0.0,0,1,8,1,2,false,3
C48099,0,0.0,0,5,12,2,1,false,3
C48100,96781,23.6,4839,15,22,2,3,true,12
C48101,4768,15.9,238,1,8,0,3,false,3
C48102,0,0.0,0,20,27,1,2,false,3
C48103,0,0.0,0,20,27,2,0,false,3
C48104,28500,95.0,1425,10,17,0,2,true,6
C48105,0,0.0,0,5,12,0,2,false,3
C48106,45769,76.3,2288,1,8,0,1,true,9
C48107,7309,2.4,365,1,8,0,2,false,3
C48108,0,0.0,0,5,12,1,0,false,3
C48109,0,0.0,0,5,12,1,0,false,3
C48110,0,0.0,0,20,27,0,0,false,3
C48111,142213,58.0,7110,1,8,2,0,false,12
C48112,0,0.0,0,1,8,0,0,false,3
C48113,10851,16.7,542,5,12,0,0,true,3
C48114,0,0.0,0,20,27,0,0,false,3
C48115,0,0.0,0,1,8,1,0,false,3
C48116,0,0.0,0,5,12,0,2,false,3
C48117,0,0.0,0,5,12,0,2,false,3
C48118,8110,4.2,405,10,17,2,1,false,3
C48119,53073,25.3,2653,15,22,1,3,true,9
C48120,11911,7.9,595,15,22,2,1,true,9
C48121,4185,1.9,209,10,17,0,0,false,3
C48122,0,0.0,0,5,12,2,0,false,3
C48123,737,0.3,36,5,12,0,0,false,3
C48124,230,0.1,11,10,17,0,1,false,3
C48125,0,0.0,0,15,22,1,1,false,3
C48126,4386,1.0,219,1,8,1,3,false,3
C48127,19162,5.5,958,20,27,1,0,true,3
C48128,5618,2.6,280,10,17,0,0,false,3
C48129,3843,1.1,192,15,22,0,0,false,3
C48130,0,0.0,0,10,17,0,3,false,3
C48131,24077,22.9,1203,20,27,0,0,true,6
C48132,0,0.0,0,20,27,1,0,false,3
C48133,21413,8.1,1070,5,12,1,3,true,6
C48134,33860,61.6,1693,1,8,0,2,true,12
C48135,19653,28.1,982,5,12,0,0,true,6
C48136,0,0.0,0,20,27,0,0,false,3
C48137,0,0.0,0,5,12,1,0,false,3
C48138,7419,5.1,370,10,17,0,1,false,3
C48139,0,0.0,0,10,17,0,1,false,3
C48140,0,0.0,0,5,12,0,0,false,3
C48141,54159,63.7,2707,1,8,2,1,true,12
C48142,66062,55.1,3303,10,17,0,1,true,12
C48143,0,0.0,0,20,27,0,2,false,3
C48144,0,0.0,0,15,22,1,0,false,3
C48145,0,0.0,0,20,27,0,0,false,3
C48146,0,0.0,0,1,8,0,0,false,3
C48147,34647,6.0,1732,15,22,0,2,true,12
C48148,0,0.0,0,5,12,0,0,false,3
C48149,7898,7.9,394,1,8,0,0,false,3
C48150,154421,93.6,7721,20,27,1,1,true,12
C48151,91348,36.5,4567,20,27,0,0,true,12
C48152,0,0.0,0,5,12,0,0,false,3
C48153,0,0.0,0,1,8,1,1,false,3
C48154,20904,8.7,1045,1,8,1,0,true,6
C48155,0,0.0,0,10,17,1,0,false,3
C48156,39144,55.9,1957,10,17,1,0,true,12
C48157,0,0.0,0,1,8,0,0,false,3
C48158,37832,18.5,1891,10,17,0,0,true,6
C48159,30129,5.6,1506,1,8,0,0,true,9
C48160,0,0.0,0,20,27,2,1,false,3
C48161,0,0.0,0,1,8,1,2,false,3
C48162,0,0.0,0,1,8,1,1,false,3
C48163,0,0.0,0,15,22,1,0,false,3
C48164,80177,84.4,4008,5,12,0,0,true,12
C48165,6181,0.8,309,15,22,0,0,false,3
C48166,2013,1.6,100,20,27,0,0,false,3
C48167,42848,40.8,2142,20,27,1,3,false,6
C48168,4641,1.0,232,1,8,0,0,false,3
C48169,109250,95.0,5462,1,8,1,0,true,12
C48170,0,0.0,0,15,22,3,0,false,3
C48171,57000,95.0,2850,10,17,0,0,true,9
C48172,27596,32.5,1379,10,17,0,2,true,9
C48173,57470,67.6,2873,1,8,0,0,true,12
C48174,0,0.0,0,1,8,3,3,false,3
C48175,119,0.2,5,20,27,0,2,false,3
C48176,177807,68.4,8890,10,17,0,1,true,12
C48177,0,0.0,0,1,8,0,0,false,3
C48178,0,0.0,0,1,8,3,3,false,3
C48179,75549,94.4,3777,10,17,0,1,true,12
C48180,19669,13.1,983,1,8,2,0,true,6
C48181,0,0.0,0,1,8,0,0,false,3
C48182,0,0.0,0,5,12,0,1,false,3
C48183,149744,56.5,7487,5,12,1,0,true,12
C48184,4451,11.1,222,1,8,1,2,false,3
C48185,16897,4.8,844,10,17,1,0,true,6
C48186,0,0.0,0,20,27,1,2,false,3
C48187,100367,13.0,5018,20,27,0,0,true,12
C48188,3722,2.3,186,20,27,1,1,false,3
C48189,0,0.0,0,5,12,1,0,false,3
C48190,24918,22.7,1245,1,8,1,0,true,3
C48191,0,0.0,0,15,22,2,1,false,3
C48192,48452,64.6,2422,10,17,3,0,true,6
C48193,0,0.0,0,1,8,1,0,false,3
C48194,52724,36.4,2636,15,22,0,0,true,12
C48195,54806,33.2,2740,20,27,0,0,true,9
C48196,20637,51.6,1031,1,8,0,0,true,3
C48197,0,0.0,0,1,8,0,1,false,3
C48198,156,0.1,7,1,8,3,0,false,3
C48199,0,0.0,0,1,8,1,1,false,3
C48200,54532,22.7,2726,5,12,1,1,true,12
C48201,0,0.0,0,20,27,0,0,false,3
C48202,82049,78.1,4102,20,27,1,2,true,9
C48203,3521,2.4,176,1,8,1,0,false,3
C48204,0,0.0,0,15,22,0,2,false,3
C48205,79024,10.9,3951,5,12,2,0,true,12
C48206,0,0.0,0,1,8,0,0,false,3
C48207,0,0.0,0,1,8,0,3,false,3
C48208,104704,87.3,5235,1,8,0,1,true,12
C48209,59578,25.4,2978,5,12,0,0,true,12
C48210,0,0.0,0,1,8,0,3,false,3
C48211,0,0.0,0,20,27,0,0,false,3
C48212,0,0.0,0,20,27,0,0,false,3
C48213,0,0.0,0,5,12,0,0,false,3
C48214,363324,78.1,18166,1,8,1,0,true,12
C48215,0,0.0,0,5,12,0,0,false,3
C48216,21492,22.6,1074,1,8,0,0,true,3
C48217,59101,26.9,2955,1,8,0,1,true,9
C48218,17540,1.9,877,20,27,0,0,true,6
C48219,23674,15.8,1183,5,12,0,1,true,6
C48220,1245,1.6,62,1,8,2,0,false,3
C48221,0,0.0,0,5,12,1,0,false,3
C48222,120807,42.4,6040,5,12,1,0,true,12
C48223,11593,4.5,579,15,22,0,0,true,6
C48224,0,0.0,0,1,8,0,2,false,3
C48225,7187,13.1,359,15,22,0,3,false,3
C48226,0,0.0,0,5,12,0,0,false,3
C48227,28558,81.6,1427,10,17,0,1,true,12
C48228,0,0.0,0,1,8,0,0,false,3
C48229,4815,0.8,240,1,8,0,0,false,3
C48230,0,0.0,0,10,17,1,1,false,3
C48231,258820,90.8,12941,1,8,0,0,true,12
C48232,0,0.0,0,5,12,2,0,false,3
C48233,0,0.0,0,15,22,1,1,false,3
C48234,0,0.0,0,5,12,0,0,false,3
C48235,0,0.0,0,1,8,0,2,false,3
C48236,123408,15.9,6170,1,8,0,1,true,12
C48237,2426,6.1,121,10,17,0,1,false,3
C48238,0,0.0,0,15,22,0,0,false,3
C48239,0,0.0,0,20,27,0,0,false,3
C48240,0,0.0,0,5,12,0,1,false,3
C48241,37094,41.2,1854,1,8,1,2,true,6
C48242,523,0.1,26,10,17,0,0,false,3
C48243,20503,2.2,1025,20,27,2,1,true,3
C48244,1949,1.0,97,10,17,2,2,false,3
C48245,0,0.0,0,5,12,0,1,false,3
C48246,56469,66.4,2823,20,27,0,0,true,12
C48247,10701,23.8,535,1,8,0,2,true,6
C48248,20317,3.1,1015,20,27,1,2,true,3
C48249,0,0.0,0,10,17,0,1,false,3
C48250,0,0.0,0,1,8,0,3,false,3
C48251,3687,4.3,184,1,8,1,0,false,3
C48252,0,0.0,0,15,22,0,1,false,3
C48253,103863,86.6,5193,10,17,1,0,true,12
C48254,0,0.0,0,1,8,0,0,false,3
C48255,65458,59.5,3272,20,27,0,0,true,12
C48256,0,0.0,0,20,27,0,1,false,3
C48257,4325,0.8,216,15,22,0,1,false,3
C48258,118750,95.0,5937,10,17,0,0,true,12
C48259,61750,95.0,3087,5,12,0,2,true,12
C48260,0,0.0,0,1,8,0,0,false,3
C48261,0,0.0,0,1,8,0,1,false,3
C48262,0,0.0,0,5,12,1,1,false,3
C48263,21182,3.8,1059,1,8,0,0,true,3
C48264,15240,6.5,762,10,17,1,0,true,3
C48265,21036,16.2,1051,1,8,0,1,true,6
C48266,93131,46.6,4656,1,8,2,0,true,12
C48267,18115,10.4,905,20,27,0,1,true,3
C48268,139521,69.8,6976,10,17,0,1,true,12
C48269,0,0.0,0,15,22,2,2,false,3
C48270,0,0.0,0,5,12,0,0,false,3
C48271,139022,71.3,6951,1,8,1,0,false,12
C48272,42750,95.0,2137,20,27,3,0,true,6
C48273,25512,56.7,1275,1,8,0,1,true,6
C48274,0,0.0,0,20,27,0,0,false,3
C48275,4333,5.8,216,5,12,1,0,false,3
C48276,38000,95.0,1900,15,22,1,3,true,9
C48277,0,0.0,0,15,22,0,0,false,3
C48278,0,0.0,0,5,12,3,0,false,3
C48279,0,0.0,0,10,17,3,1,false,3
C48280,0,0.0,0,20,27,0,2,false,3
C48281,0,0.0,0,1,8,1,0,false,3
C48282,121224,55.1,6061,5,12,1,1,true,12
C48283,4683,10.4,234,5,12,0,2,false,3
C48284,0,0.0,0,5,12,0,0,false,3
C48285,1368,1.7,68,5,12,1,0,false,3
C48286,30910,20.6,1545,1,8,1,0,false,9
C48287,0,0.0,0,1,8,0,2,false,3
C48288,69819,12.1,3490,1,8,0,2,true,12
C48289,8422,24.1,421,1,8,0,0,false,3
C48290,0,0.0,0,1,8,0,1,false,3
C48291,192768,55.9,9638,5,12,0,1,true,12
C48292,15542,2.1,777,10,17,2,0,true,3
C48293,25747,36.8,1287,5,12,0,2,true,12
C48294,0,0.0,0,10,17,0,0,false,3
C48295,38000,95.0,1900,1,8,1,0,true,9
C48296,108749,36.2,5437,20,27,1,2,true,12
C48297,48780,40.6,2439,1,8,3,0,true,12
C48298,0,0.0,0,20,27,0,1,false,3
C48299,25806,51.6,1290,20,27,1,3,true,6
C48300,2335,1.0,116,10,17,0,1,false,3
C48301,0,0.0,0,10,17,2,3,false,3
C48302,1408,1.5,70,1,8,1,1,false,3
C48303,16790,1.9,839,5,12,1,0,true,9
C48304,1000,0.1,50,20,27,0,0,false,3
C48305,69329,73.0,3466,10,17,0,1,true,9
C48306,10252,1.1,512,20,27,0,0,true,3
C48307,0,0.0,0,20,27,2,0,false,3
C48308,42895,47.7,2144,5,12,0,1,true,9
C48309,47500,95.0,2375,5,12,2,0,true,9
C48310,26881,48.9,1344,5,12,0,1,true,9
C48311,0,0.0,0,20,27,0,0,false,3
C48312,0,0.0,0,20,27,0,2,false,3
C48313,0,0.0,0,5,12,0,0,false,3
C48314,7396,2.5,369,5,12,0,3,false,3
