customer_id,dnc_source,dnc_date
C43431,Internal,2026-02-19
C43433,TRAI,2025-06-14
C43439,TRAI,2025-10-12
C43442,TRAI,2025-08-24
C43448,TRAI,2026-01-02
C43461,Internal,2025-08-05
C43471,TRAI,2025-05-06
C43500,Internal,2025-03-30
C43503,Internal,2025-04-23
C43507,Internal,2025-07-26
C43579,Internal,2025-11-09
C43583,Internal,2025-09-21
C43593,TRAI,2025-07-22
C43604,Internal,2026-03-06
C43605,TRAI,2025-04-18
C43609,TRAI,2025-05-07
C43610,Customer Request,2026-03-12
C43617,TRAI,2025-04-04
C43649,TRAI,2025-08-15
C43660,Customer Request,2025-08-25
C43667,TRAI,2025-04-16
C43670,TRAI,2025-06-12
C43681,TRAI,2025-04-05
C43695,Customer Request,2025-04-04
C43702,TRAI,2025-09-15
C43715,Customer Request,2025-05-11
C43735,Internal,2025-08-28
C43759,TRAI,2026-03-10
C43761,TRAI,2025-07-21
C43766,Internal,2025-12-06
C43775,Customer Request,2026-03-10
C43795,TRAI,2026-03-04
C43812,Internal,2025-03-31
C43817,Internal,2025-12-06
C43851,TRAI,2025-05-04
C43869,Internal,2025-11-21
C43874,TRAI,2025-07-05
C43879,Internal,2026-02-24
C43892,Internal,2025-07-05
C43903,TRAI,2026-03-11
C43908,TRAI,2025-04-22
C43921,Customer Request,2026-01-17
C43929,Internal,2025-05-27
C43930,Customer Request,2025-12-17
C43949,TRAI,2025-04-11
C43960,TRAI,2026-02-09
C43961,TRAI,2026-02-09
C43995,TRAI,2025-11-02
C44006,TRAI,2025-06-20
C44008,Internal,2025-12-06
C44014,TRAI,2025-03-25
C44027,Internal,2025-03-31
C44031,Customer Request,2026-03-13
C44032,Customer Request,2025-04-20
C44056,TRAI,2025-09-30
C44059,Customer Request,2025-08-18
C44064,Internal,2026-01-11
C44066,Customer Request,2025-07-04
C44073,Internal,2025-06-23
C44076,TRAI,2025-11-20
C44083,TRAI,2025-10-23
C44086,Customer Request,2025-06-15
C44087,Customer Request,2025-10-04
C44094,TRAI,2025-08-26
C44111,TRAI,2025-09-24
C44121,TRAI,2025-05-26
C44139,TRAI,2025-11-19
C44143,Customer Request,2026-02-04
C44163,TRAI,2025-12-04
C44174,TRAI,2025-09-27
C44192,Internal,2026-02-10
C44228,TRAI,2026-02-28
C44230,Customer Request,2025-08-05
C44312,TRAI,2025-05-15
C44315,Internal,2025-11-06
C44322,TRAI,2026-01-18
C44347,Customer Request,2025-11-12
C44367,Internal,2026-02-15
C44370,Internal,2025-06-21
C44385,TRAI,2026-02-05
C44398,Customer Request,2026-01-25
C44403,Customer Request,2025-05-22
C44405,TRAI,2026-01-30
C44429,TRAI,2026-02-25
C44434,Customer Request,2025-10-05
C44456,TRAI,2026-01-08
C44460,TRAI,2025-07-31
C44462,TRAI,2025-10-11
C44467,Customer Request,2026-02-09
C44479,TRAI,2025-04-02
C44485,TRAI,2025-06-01
C44505,TRAI,2025-10-15
C44508,Customer Request,2025-08-21
C44509,TRAI,2025-05-02
C44512,Customer Request,2025-11-15
C44513,TRAI,2025-07-25
C44515,Customer Request,2025-07-20
C44521,Customer Request,2025-05-01
C44527,TRAI,2025-09-22
C44545,TRAI,2025-07-25
C44567,Internal,2025-05-18
C44570,TRAI,2026-01-18
C44571,TRAI,2026-03-08
C44572,TRAI,2025-05-15
C44586,TRAI,2025-05-25
C44589,TRAI,2025-04-22
C44611,Internal,2025-09-14
C44616,Customer Request,2025-07-11
C44626,Customer Request,2025-12-09
C44631,TRAI,2026-01-03
C44644,TRAI,2026-02-12
C44655,TRAI,2025-10-06
C44674,Customer Request,2025-06-25
C44676,Internal,2025-10-06
C44688,TRAI,2025-12-29
C44689,Customer Request,2025-10-07
C44691,Internal,2025-10-16
C44701,Internal,2026-03-10
C44737,TRAI,2026-02-13
C44748,TRAI,2025-06-28
C44754,TRAI,2025-08-10
C44765,Internal,2025-12-04
C44794,TRAI,2025-04-21
C44803,TRAI,2026-02-07
C44823,Internal,2025-12-08
C44831,Customer Request,2025-03-24
C44837,Customer Request,2025-05-11
C44838,Internal,2025-05-22
C44842,Internal,2025-05-03
C44843,Internal,2025-08-12
C44851,Internal,2025-12-21
C44856,TRAI,2025-07-25
C44858,TRAI,2025-07-04
C44861,TRAI,2026-03-13
C44865,TRAI,2025-03-25
C44873,TRAI,2025-07-19
C44878,TRAI,2025-11-12
C44898,Customer Request,2025-09-26
C44908,Customer Request,2025-11-29
C44910,Customer Request,2025-12-10
C44924,TRAI,2025-09-10
C44925,TRAI,2026-02-05
C44930,Internal,2026-02-27
C44936,TRAI,2026-01-01
C44942,Internal,2025-08-01
C44947,TRAI,2025-04-25
C44956,Internal,2026-02-20
C44968,TRAI,2025-12-03
C44970,TRAI,2025-10-20
C44972,TRAI,2025-11-22
C44974,Internal,2025-12-15
C45008,Internal,2025-06-04
C45014,TRAI,2025-12-13
C45027,TRAI,2026-03-03
C45028,TRAI,2025-10-31
C45038,TRAI,2026-03-04
C45043,TRAI,2025-09-01
C45052,TRAI,2025-09-22
C45061,TRAI,2025-10-09
C45065,Customer Request,2025-11-12
C45067,Internal,2025-09-05
C45088,TRAI,2025-06-18
C45106,Customer Request,2026-02-09
C45125,TRAI,2025-12-31
C45162,TRAI,2025-12-07
C45163,TRAI,2025-06-15
C45164,Customer Request,2025-03-24
C45200,Internal,2025-10-03
C45206,Customer Request,2025-04-23
C45211,TRAI,2026-02-19
C45216,TRAI,2025-06-13
C45222,Internal,2025-12-28
C45242,Internal,2025-11-08
C45245,TRAI,2025-04-26
C45254,Internal,2026-01-09
C45255,Customer Request,2025-11-27
C45265,TRAI,2025-07-17
C45267,TRAI,2025-12-19
C45278,Customer Request,2025-04-18
C45281,Internal,2025-07-02
C45285,Customer Request,2025-12-13
C45290,Internal,2025-09-04
C45301,Customer Request,2025-07-04
C45327,Customer Request,2025-10-28
C45331,Customer Request,2025-04-22
C45338,TRAI,2025-11-28
C45340,TRAI,2025-12-01
C45357,Customer Request,2025-11-14
C45374,Customer Request,2025-11-23
C45389,Internal,2025-08-09
C45397,Customer Request,2025-05-26
C45422,TRAI,2025-09-04
C45424,Internal,2025-06-06
C45433,TRAI,2026-01-05
C45449,TRAI,2025-10-14
C45472,Customer Request,2025-06-22
C45491,Internal,2025-11-17
C45517,TRAI,2025-07-19
C45534,Internal,2025-08-08
C45540,Customer Request,2025-07-18
C45542,Customer Request,2025-08-17
C45550,Internal,2025-07-03
C45561,Internal,2025-10-26
C45613,Customer Request,2026-03-02
C45626,TRAI,2025-07-31
C45635,TRAI,2025-10-30
C45637,TRAI,2025-09-12
C45656,TRAI,2025-10-15
C45695,TRAI,2025-10-24
C45705,TRAI,2026-01-23
C45714,TRAI,2026-02-06
C45717,Internal,2026-02-23
C45723,TRAI,2025-09-25
C45726,TRAI,2025-04-03
C45746,Internal,2025-11-06
C45755,Internal,2025-03-30
C45757,Internal,2025-12-07
C45764,TRAI,2025-06-09
C45787,Internal,2026-03-10
C45804,Internal,2025-10-21
C45813,Internal,2025-08-20
C45820,Customer Request,2025-05-22
C45865,TRAI,2025-07-16
C45873,TRAI,2025-08-23
C45877,TRAI,2025-11-18
C45909,TRAI,2025-07-15
C45921,TRAI,2025-06-23
C45922,Customer Request,2025-07-21
C45934,Internal,2026-01-30
C45945,Internal,2025-12-08
C45988,Customer Request,2025-08-13
C46025,TRAI,2025-08-02
C46041,Customer Request,2025-06-02
C46045,TRAI,2025-09-04
C46047,TRAI,2025-05-23
C46055,TRAI,2025-10-09
C46081,TRAI,2025-07-02
C46082,Internal,2025-09-22
C46083,TRAI,2025-08-12
C46085,Customer Request,2025-03-28
C46086,Customer Request,2025-03-26
C46103,Internal,2025-09-29
C46109,TRAI,2025-05-28
C46118,TRAI,2026-01-02
C46128,TRAI,2025-09-26
C46130,Customer Request,2025-08-31
C46158,TRAI,2025-08-26
C46166,TRAI,2025-06-14
C46200,Customer Request,2025-12-08
C46208,Customer Request,2026-01-18
C46216,Internal,2025-05-27
C46256,Customer Request,2025-04-21
C46265,Internal,2026-01-26
C46333,TRAI,2026-01-20
C46341,TRAI,2026-02-26
C46382,Customer Request,2026-03-01
C46391,TRAI,2025-12-03
C46396,TRAI,2025-08-29
C46404,Internal,2025-11-29
C46409,TRAI,2025-10-16
C46412,TRAI,2025-07-25
C46435,TRAI,2025-09-07
C46436,TRAI,2025-12-17
C46453,Internal,2025-08-16
C46461,Customer Request,2025-12-24
C46467,TRAI,2026-01-07
C46479,Customer Request,2025-07-13
C46480,TRAI,2025-08-27
C46491,TRAI,2026-01-07
C46496,TRAI,2025-10-07
C46500,Customer Request,2025-04-08
C46510,Customer Request,2025-12-23
C46514,Internal,2025-05-18
C46538,TRAI,2025-06-30
C46542,Customer Request,2025-10-24
C46547,TRAI,2026-03-11
C46555,TRAI,2025-07-29
C46575,TRAI,2025-08-22
C46577,TRAI,2025-06-18
C46585,Internal,2025-05-27
C46590,Customer Request,2025-07-22
C46591,Customer Request,2025-05-24
C46597,TRAI,2026-01-27
C46600,Internal,2025-04-18
C46637,Customer Request,2025-09-18
C46644,Internal,2025-08-26
C46692,TRAI,2025-08-14
C46698,TRAI,2025-12-13
C46752,Customer Request,2025-07-23
C46767,Customer Request,2025-04-11
C46776,TRAI,2025-05-27
C46778,TRAI,2025-08-25
C46781,TRAI,2025-11-12
C46793,TRAI,2025-10-25
C46813,Internal,2025-04-07
C46832,TRAI,2025-11-23
C46885,Customer Request,2025-08-16
C46889,TRAI,2025-09-07
C46895,TRAI,2026-01-20
C46905,Internal,2025-08-17
C46907,Customer Request,2025-12-20
C46909,Internal,2025-11-28
C46911,TRAI,2025-07-21
C46916,TRAI,2026-02-05
C46918,Customer Request,2025-08-31
C46921,Internal,2025-08-22
C46936,TRAI,2025-08-23
C46964,TRAI,2026-03-09
C46985,Internal,2026-01-15
C46998,TRAI,2025-09-28
C47030,Customer Request,2025-07-09
C47033,Customer Request,2026-02-08
C47041,TRAI,2025-06-07
C47059,TRAI,2025-08-02
C47088,TRAI,2025-07-16
C47098,Internal,2025-12-22
C47104,TRAI,2026-03-05
C47119,TRAI,2025-12-14
C47136,Internal,2026-01-10
C47159,Customer Request,2025-12-18
C47207,TRAI,2025-04-05
C47218,TRAI,2025-04-02
C47240,Internal,2025-12-26
C47246,Customer Request,2025-09-12
C47249,TRAI,2025-11-24
C47252,TRAI,2025-04-03
C47256,TRAI,2025-07-31
C47259,TRAI,2025-04-23
C47263,TRAI,2025-08-27
C47288,Internal,2025-07-30
C47298,TRAI,2025-05-12
C47313,TRAI,2026-02-18
C47315,Customer Request,2025-12-01
C47325,TRAI,2025-09-04
C47342,TRAI,2025-12-02
C47347,TRAI,2026-03-06
C47382,Customer Request,2026-02-28
C47393,TRAI,2025-09-23
C47408,TRAI,2025-03-31
C47415,TRAI,2025-11-22
C47420,TRAI,2025-04-08
C47424,TRAI,2025-12-19
C47429,TRAI,2025-08-14
C47459,TRAI,2025-09-28
C47463,Internal,2025-05-31
C47488,TRAI,2025-04-29
C47498,TRAI,2025-06-10
C47505,Customer Request,2025-08-07
C47529,TRAI,2025-11-16
C47534,TRAI,2026-01-19
C47538,Internal,2025-09-30
C47548,TRAI,2026-03-07
C47553,Customer Request,2025-04-14
C47562,Internal,2026-03-08
C47605,Customer Request,2025-11-26
C47607,Customer Request,2025-11-22
C47614,TRAI,2025-04-12
C47619,Internal,2025-04-16
C47630,Internal,2026-02-20
C47632,TRAI,2025-11-23
C47635,Customer Request,2025-10-11
C47636,Customer Request,2026-01-21
C47638,TRAI,2025-11-06
C47640,TRAI,2025-05-11
C47665,Internal,2025-04-25
C47673,Customer Request,2025-04-01
C47685,TRAI,2025-09-25
C47711,TRAI,2025-04-23
C47714,Internal,2025-04-07
C47719,Customer Request,2026-02-08
C47721,Internal,2026-03-05
C47725,Customer Request,2025-08-31
C47726,TRAI,2025-06-30
C47747,TRAI,2025-11-15
C47749,TRAI,2025-05-03
C47756,TRAI,2025-10-07
C47765,TRAI,2025-08-07
C47778,TRAI,2025-05-01
C47781,TRAI,2026-02-12
C47785,TRAI,2025-09-04
C47786,Customer Request,2025-10-14
C47791,TRAI,2025-12-27
C47813,Customer Request,2025-11-30
C47869,TRAI,2025-11-13
C47876,Customer Request,2025-09-27
C47877,TRAI,2025-10-23
C47922,Internal,2025-04-19
C47941,TRAI,2025-06-21
C47949,Customer Request,2025-04-17
C47988,Internal,2026-03-02
C48002,TRAI,2025-09-26
C48005,Internal,2025-11-10
C48011,TRAI,2025-06-11
C48034,TRAI,2025-04-08
C48036,TRAI,2025-03-28
C48051,TRAI,2025-05-07
C48053,Customer Request,2025-06-21
C48065,Internal,2025-12-11
C48072,Customer Request,2025-04-26
C48077,TRAI,2026-02-09
C48090,Customer Request,2026-02-07
C48129,TRAI,2026-02-16
C48137,TRAI,2025-11-30
C48139,TRAI,2026-01-27
C48156,TRAI,2025-05-15
C48161,TRAI,2025-11-14
C48163,TRAI,2025-08-08
C48172,Customer Request,2025-10-06
C48182,TRAI,2025-12-03
C48198,TRAI,2025-08-09
C48226,TRAI,2025-05-08
C48233,TRAI,2025-10-10
C48245,Internal,2025-05-23
C48257,Customer Request,2025-04-23
C48260,TRAI,2025-10-26
C48283,Customer Request,2026-02-02
C48291,Internal,2025-08-23
C48292,Customer Request,2025-12-19
C48297,Customer Request,2025-08-01
C48317,Customer Request,2025-06-29
C48319,Customer Request,2025-12-25
C48340,Customer Request,2026-03-04
C48345,Customer Request,2025-08-08
C48346,TRAI,2025-10-12
C48361,TRAI,2025-06-04
C48381,TRAI,2025-11-03
C48382,Customer Request,2025-07-20
C48384,Internal,2025-07-25
C48391,Internal,2025-09-03
C48402,Customer Request,2026-02-06
C48410,Internal,2026-01-04
C48416,Customer Request,2025-12-04
C48436,TRAI,2025-12-07
C48445,TRAI,2026-03-08
C48458,Internal,2025-07-06
C48470,Customer Request,2025-08-14
C48503,Customer Request,2025-09-04
C48518,Customer Request,2025-07-07
C48524,Internal,2025-04-20
C48537,TRAI,2025-08-17
C48541,TRAI,2026-01-10
C48555,Customer Request,2025-05-29
C48573,TRAI,2025-12-05
C48581,Customer Request,2025-11-04
C48583,Internal,2025-06-27
C48589,Customer Request,2025-04-23
C48602,Internal,2026-02-13
C48621,Customer Request,2025-08-09
C48664,TRAI,2025-11-10
C48670,Customer Request,2026-02-25
C48681,Internal,2025-04-25
C48720,TRAI,2025-04-08
C48726,TRAI,2025-11-01
C48736,Customer Request,2025-03-31
C48744,TRAI,2025-11-04
C48758,TRAI,2025-05-10
C48764,TRAI,2026-03-08
C48768,TRAI,2026-01-26
C48770,Customer Request,2025-08-23
C48772,TRAI,2025-06-22
C48791,TRAI,2025-08-10
C48792,TRAI,2025-08-08
C48796,Internal,2025-03-25
C48797,Internal,2025-07-01
C48801,Customer Request,2025-05-18
C48831,Internal,2025-08-16
C48842,TRAI,2026-01-18
C48844,Internal,2025-12-31
C48855,Internal,2025-11-27
C48885,Customer Request,2025-10-08
C48895,TRAI,2025-12-18
C48896,Customer Request,2026-03-14
C48899,TRAI,2026-02-07
C48903,Customer Request,2025-06-19
C48914,Customer Request,2025-04-13
C48917,Internal,2025-08-06
C48952,TRAI,2025-12-14
C48961,Internal,2025-12-09
C48977,TRAI,2025-12-03
C48988,Customer Request,2025-12-11
C48990,TRAI,2025-07-27
C48996,TRAI,2025-12-09
C49025,TRAI,2026-02-12
C49034,TRAI,2025-12-06
C49048,Internal,2025-08-17
C49049,Customer Request,2025-04-28
C49065,TRAI,2025-04-23
C49068,TRAI,2026-02-02
C49088,Internal,2026-01-30
C49090,Customer Request,2026-01-10
C49116,Internal,2026-02-10
C49120,Internal,2026-02-27
C49132,TRAI,2025-07-13
C49149,Customer Request,2025-04-04
C49161,TRAI,2026-03-10
C49164,TRAI,2025-10-29
C49178,TRAI,2025-04-08
C49184,TRAI,2026-01-24
C49202,TRAI,2025-06-20
C49206,TRAI,2025-09-03
C49207,Internal,2025-07-09
C49210,Customer Request,2025-09-23
C49231,Customer Request,2025-09-23
C49234,Internal,2025-03-30
C49236,Internal,2025-10-04
C49241,TRAI,2025-09-11
C49246,Customer Request,2025-09-02
C49256,TRAI,2025-09-13
C49263,Internal,2026-01-22
C49266,TRAI,2025-07-24
C49287,Customer Request,2026-01-02
C49288,TRAI,2025-05-10
C49304,TRAI,2025-06-16
C49340,Internal,2025-11-07
C49387,Internal,2025-07-26
C49393,Customer Request,2025-06-24
C49401,Customer Request,2025-04-10
C49402,TRAI,2026-03-13
C49403,Internal,2026-03-06
C49405,Internal,2026-02-19
C49410,Internal,2025-04-01
C49417,Customer Request,2025-11-15
C49419,Customer Request,2025-08-22
C49432,TRAI,2025-09-17
C49436,Customer Request,2025-07-14
C49440,TRAI,2025-08-29
C49442,Internal,2025-05-08
C49448,TRAI,2025-12-31
C49461,TRAI,2026-01-08
C49462,Customer Request,2026-01-29
C49465,Internal,2025-04-04
C49485,Customer Request,2025-12-18
C49490,Customer Request,2026-01-14
C49503,Customer Request,2025-04-09
C49507,TRAI,2025-11-10
C49520,TRAI,2025-12-17
C49580,TRAI,2026-01-19
C49581,Customer Request,2026-02-28
C49582,TRAI,2025-09-28
C49597,Customer Request,2025-10-22
C49599,TRAI,2025-11-03
C49605,Customer Request,2025-04-05
C49623,TRAI,2025-04-08
C49645,TRAI,2025-06-14
C49662,Customer Request,2026-01-27
C49696,Internal,2025-11-20
C49698,TRAI,2025-04-19
C49724,Internal,2025-09-02
C49738,Customer Request,2025-04-14
C49784,Customer Request,2025-11-15
C49806,TRAI,2025-11-02
C49815,TRAI,2025-10-17
C49836,TRAI,2026-01-16
C49837,TRAI,2025-09-21
C49841,TRAI,2026-01-14
C49865,Internal,2026-01-08
C49869,Internal,2025-09-01
C49898,TRAI,2025-10-06
C49900,TRAI,2025-05-16
C49901,TRAI,2025-08-28
C49918,Customer Request,2025-10-02
C49927,Internal,2025-04-01
C49980,TRAI,2025-06-21
C50019,TRAI,2026-01-19
C50062,Customer Request,2026-03-10
C50063,Customer Request,2025-10-04
C50065,TRAI,2025-10-14
C50081,TRAI,2025-07-02
C50102,Customer Request,2025-12-29
C50117,Internal,2025-12-30
C50124,TRAI,2025-05-12
C50139,Internal,2025-10-07
C50145,TRAI,2025-10-25
C50147,Customer Request,2025-04-25
C50151,TRAI,2025-07-04
C50160,Internal,2025-09-03
C50186,TRAI,2025-09-25
C50192,TRAI,2025-11-27
C50200,TRAI,2026-02-16
C50210,TRAI,2025-07-08
C50245,Customer Request,2025-10-12
C50254,TRAI,2026-03-03
C50277,Customer Request,2025-09-23
C50290,Customer Request,2025-04-01
C50297,Customer Request,2025-09-17
C50312,Customer Request,2025-08-26
C50313,TRAI,2025-06-17
C50326,Internal,2025-10-21
C50333,TRAI,2025-06-07
C50358,Customer Request,2026-01-24
C50367,TRAI,2025-09-30
C50375,TRAI,2025-10-10
C50389,Customer Request,2025-04-13
C50393,TRAI,2025-05-23
C50395,TRAI,2025-07-31
C50403,Customer Request,2025-10-16
C50414,TRAI,2025-11-27
C50435,TRAI,2025-12-04
C50439,TRAI,2025-09-10
C50442,TRAI,2025-04-01
C50444,TRAI,2025-09-03
C50473,Customer Request,2025-04-01
C50517,TRAI,2026-02-14
C50523,TRAI,2025-09-13
C50537,Customer Request,2025-12-13
C50545,TRAI,2026-01-13
C50565,Internal,2025-05-15
C50567,Customer Request,2025-12-28
C50578,Customer Request,2025-11-09
C50602,TRAI,2026-01-13
C50610,TRAI,2025-08-23
C50629,Customer Request,2025-10-11
C50633,TRAI,2025-04-14
C50636,Customer Request,2025-03-25
C50650,TRAI,2025-07-20
C50652,Customer Request,2025-10-25
C50674,Customer Request,2025-09-07
C50678,TRAI,2026-01-12
C50681,TRAI,2026-01-31
C50702,TRAI,2025-07-07
C50714,TRAI,2026-03-03
C50733,Customer Request,2025-10-25
C50738,TRAI,2025-05-15
C50754,TRAI,2025-08-30
C50758,Customer Request,2025-04-18
C50766,Customer Request,2025-10-13
C50810,TRAI,2026-01-23
C50822,Internal,2026-02-10
C50830,TRAI,2025-08-19
C50833,TRAI,2025-08-25
C50836,Customer Request,2026-02-10
C50839,TRAI,2025-11-28
C50847,TRAI,2025-12-12
C50899,TRAI,2026-03-12
C50908,Customer Request,2025-10-05
C50928,TRAI,2026-02-22
C50936,TRAI,2025-05-24
C50942,TRAI,2025-04-14
C50954,TRAI,2026-01-29
C50962,Internal,2026-02-25
C50981,TRAI,2026-01-10
C50994,Internal,2025-09-09
C50995,TRAI,2025-08-10
C51015,TRAI,2025-11-07
C51024,Internal,2026-02-19
C51037,Internal,2025-04-11
C51046,Customer Request,2026-01-02
C51062,Customer Request,2025-03-24
C51071,Internal,2025-06-20
C51094,Internal,2025-05-08
C51100,TRAI,2025-03-27
C51102,TRAI,2025-04-09
C51111,TRAI,2025-11-13
C51123,TRAI,2025-12-08
C51131,TRAI,2025-10-12
C51132,TRAI,2026-01-05
C51147,TRAI,2025-05-16
C51150,Internal,2025-10-23
C51152,TRAI,2025-04-30
C51172,Customer Request,2026-02-04
C51176,Internal,2025-11-01
C51177,Customer Request,2025-04-16
C51191,TRAI,2025-08-22
C51195,Customer Request,2026-01-31
C51210,Internal,2025-04-02
C51211,Customer Request,2025-03-24
C51227,TRAI,2025-06-13
C51230,TRAI,2026-02-06
C51260,Internal,2025-04-24
C51268,TRAI,2025-09-05
C51285,TRAI,2025-08-12
C51297,TRAI,2025-10-04
C51300,Customer Request,2025-09-01
C51309,TRAI,2025-05-09
C51324,TRAI,2026-02-03
C51349,Internal,2026-01-10
C51364,TRAI,2025-03-29
C51378,Customer Request,2026-02-09
C51391,Internal,2025-04-21
C51399,TRAI,2025-09-10
C51425,Internal,2025-10-26
C51441,TRAI,2025-11-19
C51456,Internal,2026-03-09
C51462,TRAI,2025-09-02
C51472,TRAI,2025-09-02
C51473,TRAI,2026-01-10
C51508,TRAI,2025-06-18
C51511,Internal,2025-05-17
C51513,Customer Request,2026-01-25
C51560,Internal,2025-05-26
C51605,Internal,2025-06-05
C51606,Internal,2025-05-07
C51675,TRAI,2026-02-18
C51688,TRAI,2025-10-03
C51690,Customer Request,2025-12-12
C51709,Internal,2025-04-01
C51719,Customer Request,2025-07-13
C51739,TRAI,2025-11-02
C51746,TRAI,2025-03-28
C51761,TRAI,2025-04-12
C51762,TRAI,2025-12-31
C51771,Customer Request,2025-05-28
C51777,Internal,2026-02-15
C51783,Internal,2025-11-07
C51791,Customer Request,2025-07-23
C51796,TRAI,2025-08-02
C51810,Internal,2025-07-18
C51816,Internal,2025-10-24
C51835,Customer Request,2025-06-21
C51873,TRAI,2025-10-09
C51879,TRAI,2025-10-09
C51922,Customer Request,2025-10-05
C51938,TRAI,2025-04-24
C51954,TRAI,2026-02-03
C51974,TRAI,2026-01-26
C51982,TRAI,2025-05-24
C51986,TRAI,2026-01-30
C52015,Internal,2025-06-04
C52023,Customer Request,2026-03-09
C52036,Customer Request,2025-04-02
C52054,TRAI,2025-07-12
C52056,Customer Request,2025-06-24
C52059,TRAI,2025-08-19
C52062,TRAI,2025-05-03
C52065,TRAI,2026-03-11
C52116,Customer Request,2025-06-14
C52129,Internal,2025-11-09
C52139,TRAI,2025-05-08
C52140,Customer Request,2025-12-18
C52147,TRAI,2025-12-15
C52157,TRAI,2025-09-08
C52158,TRAI,2025-06-24
C52166,Internal,2026-02-16
C52196,Customer Request,2025-07-04
C52199,Customer Request,2025-12-17
C52202,Internal,2026-01-16
C52248,Internal,2025-04-01
C52297,TRAI,2025-06-11
C52301,TRAI,2025-10-17
C52309,Internal,2025-07-10
C52312,Internal,2025-10-30
C52327,TRAI,2026-03-13
C52335,Customer Request,2025-11-23
C52367,Internal,2025-04-19
C52385,TRAI,2025-07-20
C52408,Customer Request,2026-02-13
C52423,Internal,2026-03-11
C52425,Customer Request,2025-09-27
C52434,Internal,2025-09-14
C52461,TRAI,2026-03-12
C52464,Internal,2025-12-09
C52470,Customer Request,2025-09-14
C52476,TRAI,2026-01-22
C52481,Customer Request,2025-07-06
C52484,TRAI,2026-01-30
C52490,TRAI,2025-08-16
C52498,TRAI,2025-07-08
C52502,TRAI,2025-12-25
C52515,Internal,2025-11-19
C52528,Customer Request,2025-08-24
C52530,Internal,2025-10-12
C52542,Internal,2025-08-07
C52546,TRAI,2025-06-13
C52553,Internal,2026-01-18
C52558,Customer Request,2025-04-12
C52560,Customer Request,2025-12-22
C52613,TRAI,2025-09-14
C52629,Customer Request,2026-03-12
C52631,Internal,2025-12-03
C52658,TRAI,2025-12-07
C52662,Internal,2026-02-22
C52665,TRAI,2025-08-24
C52672,Customer Request,2025-09-26
C52711,TRAI,2025-12-22
C52739,TRAI,2025-07-12
C52753,Internal,2026-01-13
C52754,Customer Request,2025-07-07
C52764,Customer Request,2025-03-30
C52798,TRAI,2025-09-29
C52807,Customer Request,2025-07-01
C52811,Customer Request,2026-01-06
C52814,TRAI,2026-01-18
C52820,TRAI,2026-01-09
C52825,TRAI,2025-09-19
C52827,TRAI,2025-03-29
C52847,TRAI,2026-02-16
C52848,Internal,2025-08-07
C52853,TRAI,2025-08-04
C52857,Customer Request,2025-10-17
C52867,Internal,2025-07-09
C52893,TRAI,2025-08-07
C52897,TRAI,2025-05-02
C52910,TRAI,2025-06-26
C52924,TRAI,2025-11-07
C52960,Internal,2026-01-15
C52986,Internal,2025-11-08
C53010,Customer Request,2025-12-03
C53016,Customer Request,2026-01-21
C53028,TRAI,2025-12-08
C53066,TRAI,2025-11-17
C53081,TRAI,2026-01-06
C53084,Customer Request,2026-02-23
C53087,Internal,2025-12-06
C53097,TRAI,2025-08-08
C53103,TRAI,2025-05-03
C53118,TRAI,2026-01-27
C53123,TRAI,2025-09-01
C53127,Customer Request,2025-06-19
C53157,Internal,2025-04-24
C53163,TRAI,2025-11-21
C53166,Internal,2025-08-08
C53178,Customer Request,2026-02-11
C53180,Customer Request,2025-04-19
C53194,TRAI,2025-10-10
C53199,TRAI,2025-10-28
C53206,Internal,2025-10-22
C53207,Internal,2025-08-12
C53210,TRAI,2025-10-02
C53218,TRAI,2025-12-11
C53227,TRAI,2026-03-14
C53243,TRAI,2025-04-10
C53256,Internal,2025-11-26
C53259,Internal,2025-07-16
C53271,Internal,2025-05-08
C53282,TRAI,2025-08-06
C53293,TRAI,2025-11-05
C53301,Customer Request,2025-09-09
C53314,Internal,2025-10-10
C53328,TRAI,2026-01-24
C53334,TRAI,2025-03-30
C53338,TRAI,2025-09-26
C53348,Internal,2025-09-10
C53349,Internal,2025-11-13
C53360,Internal,2025-11-27
C53392,Customer Request,2026-01-29
C53396,TRAI,2026-01-07
C53400,TRAI,2026-02-21
C53407,TRAI,2025-12-06
C53412,Customer Request,2026-01-23
C53414,TRAI,2025-06-08
C53417,Internal,2025-10-11
C53419,Customer Request,2025-12-01
C53429,TRAI,2026-02-20
C53433,TRAI,2025-12-06
C53441,Customer Request,2025-06-06
C53442,Internal,2025-06-01
C53443,Internal,2025-09-08
C53473,Customer Request,2025-04-26
C53483,TRAI,2025-08-03
C53502,TRAI,2025-07-10
C53567,Customer Request,2025-06-19
C53576,TRAI,2025-12-19
C53577,Internal,2026-01-07
C53652,Internal,2026-02-19
C53665,TRAI,2025-03-24
C53704,TRAI,2025-08-23
C53710,Customer Request,2025-03-29
C53713,TRAI,2025-12-20
C53722,Customer Request,2025-06-27
C53734,Customer Request,2025-05-31
C53747,Customer Request,2025-08-21
C53752,Internal,2025-11-29
C53759,TRAI,2026-03-13
C53762,TRAI,2025-05-26
C53780,TRAI,2025-05-15
C53781,TRAI,2025-06-25
C53810,Customer Request,2025-06-30
C53818,Internal,2025-10-10
C53853,TRAI,2025-10-14
C53912,Internal,2025-06-05
C53935,TRAI,2025-12-17
C53947,TRAI,2026-02-19
